	Id	Part2B	Part2T	Part1	Ref_Name
4958	oin				Inebu One
4959	ojb				Northwestern Ojibwa
4960	ojc				Central Ojibwa
4961	ojg				Eastern Ojibwa
4962	oji	oji	oji	oj	Ojibwa
4963	ojp				Old Japanese
4964	ojs				Severn Ojibwa
4965	ojv				Ontong Java
4966	ojw				Western Ojibwa
4967	oka				Okanagan
4968	okb				Okobo
4969	okd				Okodia
4970	oke				Okpe (Southwestern Edo)
4971	okg				Koko Babangk
4972	okh				Koresh-e Rostam
4973	oki				Okiek
4974	okj				Oko-Juwoi
4975	okk				Kwamtim One
4976	okl				Old Kentish Sign Language
4977	okm				Middle Korean (10th-16th cent.)
4978	okn				Oki-No-Erabu
4979	oko				Old Korean (3rd-9th cent.)
4980	okr				Kirike
4981	oks				Oko-Eni-Osayen
4982	oku				Oku
4983	okv				Orokaiva
4984	okx				Okpe (Northwestern Edo)
4985	ola				Walungge
4986	old				Mochi
4987	ole				Olekha
4988	olk				Olkol
4989	olm				Oloma
4990	olo				Livvi
4991	olr				Olrat
4992	olt				Old Lithuanian
4993	olu				Kuvale
4994	oma				Omaha-Ponca
4995	omb				East Ambae
4996	omc				Mochica
4997	omg				Omagua
4998	omi				Omi
4999	omk				Omok
5000	oml				Ombo
5001	omn				Minoan
5002	omo				Utarmbung
5003	omp				Old Manipuri
5004	omr				Old Marathi
5005	omt				Omotik
5006	omu				Omurano
5007	omw				South Tairora
5008	omx				Old Mon
5009	ona				Ona
5010	onb				Lingao
5011	one				Oneida
5012	ong				Olo
5013	oni				Onin
5014	onj				Onjob
5015	onk				Kabore One
5016	onn				Onobasulu
5017	ono				Onondaga
5018	onp				Sartang
5019	onr				Northern One
5020	ons				Ono
5021	ont				Ontenu
5022	onu				Unua
5023	onw				Old Nubian
5024	onx				Onin Based Pidgin
5025	ood				Tohono O'odham
5026	oog				Ong
5027	oon				Önge
5028	oor				Oorlams
5029	oos				Old Ossetic
5030	opa				Okpamheri
5031	opk				Kopkaka
5032	opm				Oksapmin
5033	opo				Opao
5034	opt				Opata
5035	opy				Ofayé
5036	ora				Oroha
5037	orc				Orma
5038	ore				Orejón
5039	org				Oring
5040	orh				Oroqen
5041	ori	ori	ori	or	Oriya (macrolanguage)
5042	orm	orm	orm	om	Oromo
5043	orn				Orang Kanaq
5044	oro				Orokolo
5045	orr				Oruma
5046	ors				Orang Seletar
5047	ort				Adivasi Oriya
5048	oru				Ormuri
5049	orv				Old Russian
5050	orw				Oro Win
5051	orx				Oro
5052	ory				Odia
5053	orz				Ormu
5054	osa	osa	osa		Osage
5055	osc				Oscan
5056	osi				Osing
5057	oso				Ososo
5058	osp				Old Spanish
5059	oss	oss	oss	os	Ossetian
5060	ost				Osatu
5061	osu				Southern One
5062	osx				Old Saxon
5063	ota	ota	ota		Ottoman Turkish (1500-1928)
5064	otb				Old Tibetan
5065	otd				Ot Danum
5066	ote				Mezquital Otomi
5067	oti				Oti
5068	otk				Old Turkish
5069	otl				Tilapa Otomi
5070	otm				Eastern Highland Otomi
5071	otn				Tenango Otomi
5072	otq				Querétaro Otomi
5073	otr				Otoro
5074	ots				Estado de México Otomi
5075	ott				Temoaya Otomi
5076	otu				Otuke
5077	otw				Ottawa
5078	otx				Texcatepec Otomi
5079	oty				Old Tamil
5080	otz				Ixtenco Otomi
5081	oua				Tagargrent
5082	oub				Glio-Oubi
5083	oue				Oune
5084	oui				Old Uighur
5085	oum				Ouma
5086	ovd				Elfdalian
5087	owi				Owiniga
5088	owl				Old Welsh
5089	oyb				Oy
5090	oyd				Oyda
5091	oym				Wayampi
5092	oyy				Oya'oya
5093	ozm				Koonzime
5094	pab				Parecís
5095	pac				Pacoh
5096	pad				Paumarí
5097	pae				Pagibete
5098	paf				Paranawát
5099	pag	pag	pag		Pangasinan
5100	pah				Tenharim
5101	pai				Pe
5102	pak				Parakanã
5103	pal	pal	pal		Pahlavi
5104	pam	pam	pam		Pampanga
5105	pan	pan	pan	pa	Panjabi
5106	pao				Northern Paiute
5107	pap	pap	pap		Papiamento
5108	paq				Parya
5109	par				Panamint
5110	pas				Papasena
5111	pat				Papitalai
5112	pau	pau	pau		Palauan
5113	pav				Pakaásnovos
5114	paw				Pawnee
5115	pax				Pankararé
5116	pay				Pech
5117	paz				Pankararú
5118	pbb				Páez
5119	pbc				Patamona
5120	pbe				Mezontla Popoloca
5121	pbf				Coyotepec Popoloca
5122	pbg				Paraujano
5123	pbh				E'ñapa Woromaipu
5124	pbi				Parkwa
5125	pbl				Mak (Nigeria)
5126	pbm				Puebla Mazatec
5127	pbn				Kpasam
5128	pbo				Papel
5129	pbp				Badyara
5130	pbr				Pangwa
5131	pbs				Central Pame
5132	pbt				Southern Pashto
5133	pbu				Northern Pashto
5134	pbv				Pnar
5135	pby				Pyu (Papua New Guinea)
5136	pca				Santa Inés Ahuatempan Popoloca
5137	pcb				Pear
5138	pcc				Bouyei
5139	pcd				Picard
5140	pce				Ruching Palaung
5141	pcf				Paliyan
5142	pcg				Paniya
5143	pch				Pardhan
5144	pci				Duruwa
5145	pcj				Parenga
5146	pck				Paite Chin
5147	pcl				Pardhi
5148	pcm				Nigerian Pidgin
5149	pcn				Piti
5150	pcp				Pacahuara
5151	pcw				Pyapun
5152	pda				Anam
5153	pdc				Pennsylvania German
5154	pdi				Pa Di
5155	pdn				Podena
5156	pdo				Padoe
5157	pdt				Plautdietsch
5158	pdu				Kayan
5159	pea				Peranakan Indonesian
5160	peb				Eastern Pomo
5161	ped				Mala (Papua New Guinea)
5162	pee				Taje
5163	pef				Northeastern Pomo
5164	peg				Pengo
5165	peh				Bonan
5166	pei				Chichimeca-Jonaz
5167	pej				Northern Pomo
5168	pek				Penchal
5169	pel				Pekal
5170	pem				Phende
5171	peo	peo	peo		Old Persian (ca. 600-400 B.C.)
5172	pep				Kunja
5173	peq				Southern Pomo
5174	pes				Iranian Persian
5175	pev				Pémono
5176	pex				Petats
5177	pey				Petjo
5178	pez				Eastern Penan
5179	pfa				Pááfang
5180	pfe				Pere
5181	pfl				Pfaelzisch
5182	pga				Sudanese Creole Arabic
5183	pgd				Gāndhārī
5184	pgg				Pangwali
5185	pgi				Pagi
5186	pgk				Rerep
5187	pgl				Primitive Irish
5188	pgn				Paelignian
5189	pgs				Pangseng
5190	pgu				Pagu
5191	pgz				Papua New Guinean Sign Language
5192	pha				Pa-Hng
5193	phd				Phudagi
5194	phg				Phuong
5195	phh				Phukha
5196	phk				Phake
5197	phl				Phalura
5198	phm				Phimbi
5199	phn	phn	phn		Phoenician
5200	pho				Phunoi
5201	phq				Phana'
5202	phr				Pahari-Potwari
5203	pht				Phu Thai
5204	phu				Phuan
5205	phv				Pahlavani
5206	phw				Phangduwali
5207	pia				Pima Bajo
5208	pib				Yine
5209	pic				Pinji
5210	pid				Piaroa
5211	pie				Piro
5212	pif				Pingelapese
5213	pig				Pisabo
5214	pih				Pitcairn-Norfolk
5215	pii				Pini
5216	pij				Pijao
5217	pil				Yom
5218	pim				Powhatan
5219	pin				Piame
5220	pio				Piapoco
5221	pip				Pero
5222	pir				Piratapuyo
5223	pis				Pijin
5224	pit				Pitta Pitta
5225	piu				Pintupi-Luritja
5226	piv				Pileni
5227	piw				Pimbwe
5228	pix				Piu
5229	piy				Piya-Kwonci
5230	piz				Pije
5231	pjt				Pitjantjatjara
5232	pka				Ardhamāgadhī Prākrit
5233	pkb				Pokomo
5234	pkc				Paekche
5235	pkg				Pak-Tong
5236	pkh				Pankhu
5237	pkn				Pakanha
5238	pko				Pökoot
5239	pkp				Pukapuka
5240	pkr				Attapady Kurumba
5241	pks				Pakistan Sign Language
5242	pkt				Maleng
5243	pku				Paku
5244	pla				Miani
5245	plb				Polonombauk
5246	plc				Central Palawano
5247	pld				Polari
5248	ple				Palu'e
5249	plg				Pilagá
5250	plh				Paulohi
5251	pli	pli	pli	pi	Pali
5252	plj				Polci
5253	plk				Kohistani Shina
5254	pll				Shwe Palaung
5255	pln				Palenquero
5256	plo				Oluta Popoluca
5257	plq				Palaic
5258	plr				Palaka Senoufo
5259	pls				San Marcos Tlacoyalco Popoloca
5260	plt				Plateau Malagasy
5261	plu				Palikúr
5262	plv				Southwest Palawano
5263	plw				Brooke's Point Palawano
5264	ply				Bolyu
5265	plz				Paluan
5266	pma				Paama
5267	pmb				Pambia
5268	pmd				Pallanganmiddang
5269	pme				Pwaamei
5270	pmf				Pamona
5271	pmh				Māhārāṣṭri Prākrit
5272	pmi				Northern Pumi
5273	pmj				Southern Pumi
5274	pmk				Pamlico
5275	pml				Lingua Franca
5276	pmm				Pomo
5277	pmn				Pam
5278	pmo				Pom
5279	pmq				Northern Pame
5280	pmr				Paynamar
5281	pms				Piemontese
5282	pmt				Tuamotuan
5283	pmw				Plains Miwok
5284	pmx				Poumei Naga
5285	pmy				Papuan Malay
5286	pmz				Southern Pame
5287	pna				Punan Bah-Biau
5288	pnb				Western Panjabi
5289	pnc				Pannei
5290	pnd				Mpinda
5291	pne				Western Penan
5292	png				Pongu
5293	pnh				Penrhyn
5294	pni				Aoheng
5295	pnj				Pinjarup
5296	pnk				Paunaka
5297	pnl				Paleni
5298	pnm				Punan Batu 1
5299	pnn				Pinai-Hagahai
5300	pno				Panobo
5301	pnp				Pancana
5302	pnq				Pana (Burkina Faso)
5303	pnr				Panim
5304	pns				Ponosakan
5305	pnt				Pontic
5306	pnu				Jiongnai Bunu
5307	pnv				Pinigura
5308	pnw				Banyjima
5309	pnx				Phong-Kniang
5310	pny				Pinyin
5311	pnz				Pana (Central African Republic)
5312	poc				Poqomam
5313	poe				San Juan Atzingo Popoloca
5314	pof				Poke
5315	pog				Potiguára
5316	poh				Poqomchi'
5317	poi				Highland Popoluca
5318	pok				Pokangá
5319	pol	pol	pol	pl	Polish
5320	pom				Southeastern Pomo
5321	pon	pon	pon		Pohnpeian
5322	poo				Central Pomo
5323	pop				Pwapwâ
5324	poq				Texistepec Popoluca
5325	por	por	por	pt	Portuguese
5326	pos				Sayula Popoluca
5327	pot				Potawatomi
5328	pov				Upper Guinea Crioulo
5329	pow				San Felipe Otlaltepec Popoloca
5330	pox				Polabian
5331	poy				Pogolo
5332	ppe				Papi
5333	ppi				Paipai
5334	ppk				Uma
5335	ppl				Pipil
5336	ppm				Papuma
5337	ppn				Papapana
5338	ppo				Folopa
5339	ppp				Pelende
5340	ppq				Pei
5341	pps				San Luís Temalacayuca Popoloca
5342	ppt				Pare
5343	ppu				Papora
5344	pqa				Pa'a
5345	pqm				Malecite-Passamaquoddy
5346	prc				Parachi
5347	prd				Parsi-Dari
5348	pre				Principense
5349	prf				Paranan
5350	prg				Prussian
5351	prh				Porohanon
5352	pri				Paicî
5353	prk				Parauk
5354	prl				Peruvian Sign Language
5355	prm				Kibiri
5356	prn				Prasuni
5357	pro	pro	pro		Old Provençal (to 1500)
5358	prp				Parsi
5359	prq				Ashéninka Perené
5360	prr				Puri
5361	prs				Dari
5362	prt				Phai
5363	pru				Puragi
5364	prw				Parawen
5365	prx				Purik
5366	prz				Providencia Sign Language
5367	psa				Asue Awyu
5368	psc				Persian Sign Language
5369	psd				Plains Indian Sign Language
5370	pse				Central Malay
5371	psg				Penang Sign Language
5372	psh				Southwest Pashai
5373	psi				Southeast Pashai
5374	psl				Puerto Rican Sign Language
5375	psm				Pauserna
5376	psn				Panasuan
5377	pso				Polish Sign Language
5378	psp				Philippine Sign Language
5379	psq				Pasi
5380	psr				Portuguese Sign Language
5381	pss				Kaulong
5382	pst				Central Pashto
5383	psu				Sauraseni Prākrit
5384	psw				Port Sandwich
5385	psy				Piscataway
5386	pta				Pai Tavytera
5387	pth				Pataxó Hã-Ha-Hãe
5388	pti				Pindiini
5389	ptn				Patani
5390	pto				Zo'é
5391	ptp				Patep
5392	ptq				Pattapu
5393	ptr				Piamatsina
5394	ptt				Enrekang
5395	ptu				Bambam
5396	ptv				Port Vato
5397	ptw				Pentlatch
5398	pty				Pathiya
5399	pua				Western Highland Purepecha
5400	pub				Purum
5401	puc				Punan Merap
5402	pud				Punan Aput
5403	pue				Puelche
5404	puf				Punan Merah
5405	pug				Phuie
5406	pui				Puinave
5407	puj				Punan Tubu
5408	pum				Puma
5409	puo				Puoc
5410	pup				Pulabu
5411	puq				Puquina
5412	pur				Puruborá
5413	pus	pus	pus	ps	Pushto
5414	put				Putoh
5415	puu				Punu
5416	puw				Puluwatese
5417	pux				Puare
5418	puy				Purisimeño
5419	pwa				Pawaia
5420	pwb				Panawa
5421	pwg				Gapapaiwa
5422	pwi				Patwin
5423	pwm				Molbog
5424	pwn				Paiwan
5425	pwo				Pwo Western Karen
5426	pwr				Powari
5427	pww				Pwo Northern Karen
5428	pxm				Quetzaltepec Mixe
5429	pye				Pye Krumen
5430	pym				Fyam
5431	pyn				Poyanáwa
5432	pys				Paraguayan Sign Language
5433	pyu				Puyuma
5434	pyx				Pyu (Myanmar)
5435	pyy				Pyen
5436	pzn				Para Naga
5437	qua				Quapaw
5438	qub				Huallaga Huánuco Quechua
5439	quc				K'iche'
5440	qud				Calderón Highland Quichua
5441	que	que	que	qu	Quechua
5442	quf				Lambayeque Quechua
5443	qug				Chimborazo Highland Quichua
5444	quh				South Bolivian Quechua
5445	qui				Quileute
5446	quk				Chachapoyas Quechua
5447	qul				North Bolivian Quechua
5448	qum				Sipacapense
5449	qun				Quinault
5450	qup				Southern Pastaza Quechua
5451	quq				Quinqui
5452	qur				Yanahuanca Pasco Quechua
5453	qus				Santiago del Estero Quichua
5454	quv				Sacapulteco
5455	quw				Tena Lowland Quichua
5456	qux				Yauyos Quechua
5457	quy				Ayacucho Quechua
5458	quz				Cusco Quechua
5459	qva				Ambo-Pasco Quechua
5460	qvc				Cajamarca Quechua
5461	qve				Eastern Apurímac Quechua
5462	qvh				Huamalíes-Dos de Mayo Huánuco Quechua
5463	qvi				Imbabura Highland Quichua
5464	qvj				Loja Highland Quichua
5465	qvl				Cajatambo North Lima Quechua
5466	qvm				Margos-Yarowilca-Lauricocha Quechua
5467	qvn				North Junín Quechua
5468	qvo				Napo Lowland Quechua
5469	qvp				Pacaraos Quechua
5470	qvs				San Martín Quechua
5471	qvw				Huaylla Wanca Quechua
5472	qvy				Queyu
5473	qvz				Northern Pastaza Quichua
5474	qwa				Corongo Ancash Quechua
5475	qwc				Classical Quechua
5476	qwh				Huaylas Ancash Quechua
5477	qwm				Kuman (Russia)
5478	qws				Sihuas Ancash Quechua
5479	qwt				Kwalhioqua-Tlatskanai
5480	qxa				Chiquián Ancash Quechua
5481	qxc				Chincha Quechua
5482	qxh				Panao Huánuco Quechua
5483	qxl				Salasaca Highland Quichua
5484	qxn				Northern Conchucos Ancash Quechua
5485	qxo				Southern Conchucos Ancash Quechua
5486	qxp				Puno Quechua
5487	qxq				Qashqa'i
5488	qxr				Cañar Highland Quichua
5489	qxs				Southern Qiang
5490	qxt				Santa Ana de Tusi Pasco Quechua
5491	qxu				Arequipa-La Unión Quechua
5492	qxw				Jauja Wanca Quechua
5493	qya				Quenya
5494	qyp				Quiripi
5495	raa				Dungmali
5496	rab				Camling
5497	rac				Rasawa
5498	rad				Rade
5499	raf				Western Meohang
5500	rag				Logooli
5501	rah				Rabha
5502	rai				Ramoaaina
5503	raj	raj	raj		Rajasthani
5504	rak				Tulu-Bohuai
5505	ral				Ralte
5506	ram				Canela
5507	ran				Riantana
5508	rao				Rao
5509	rap	rap	rap		Rapanui
5510	raq				Saam
5511	rar	rar	rar		Rarotongan
5512	ras				Tegali
5513	rat				Razajerdi
5514	rau				Raute
5515	rav				Sampang
5516	raw				Rawang
5517	rax				Rang
5518	ray				Rapa
5519	raz				Rahambuu
5520	rbb				Rumai Palaung
5521	rbk				Northern Bontok
5522	rbl				Miraya Bikol
5523	rbp				Barababaraba
5524	rcf				Réunion Creole French
5525	rdb				Rudbari
5526	rea				Rerau
5527	reb				Rembong
5528	ree				Rejang Kayan
5529	reg				Kara (Tanzania)
5530	rei				Reli
5531	rej				Rejang
5532	rel				Rendille
5533	rem				Remo
5534	ren				Rengao
5535	rer				Rer Bare
5536	res				Reshe
5537	ret				Retta
5538	rey				Reyesano
5539	rga				Roria
5540	rge				Romano-Greek
5541	rgk				Rangkas
5542	rgn				Romagnol
5543	rgr				Resígaro
5544	rgs				Southern Roglai
5545	rgu				Ringgou
5546	rhg				Rohingya
5547	rhp				Yahang
5548	ria				Riang (India)
5549	rif				Tarifit
5550	ril				Riang Lang
5551	rim				Nyaturu
5552	rin				Nungu
5553	rir				Ribun
5554	rit				Ritharrngu
5555	riu				Riung
5556	rjg				Rajong
5557	rji				Raji
5558	rjs				Rajbanshi
5559	rka				Kraol
5560	rkb				Rikbaktsa
5561	rkh				Rakahanga-Manihiki
5562	rki				Rakhine
5563	rkm				Marka
5564	rkt				Rangpuri
5565	rkw				Arakwal
5566	rma				Rama
5567	rmb				Rembarrnga
5568	rmc				Carpathian Romani
5569	rmd				Traveller Danish
5570	rme				Angloromani
5571	rmf				Kalo Finnish Romani
5572	rmg				Traveller Norwegian
5573	rmh				Murkim
5574	rmi				Lomavren
5575	rmk				Romkun
5576	rml				Baltic Romani
5577	rmm				Roma
5578	rmn				Balkan Romani
5579	rmo				Sinte Romani
5580	rmp				Rempi
5581	rmq				Caló
5582	rms				Romanian Sign Language
5583	rmt				Domari
5584	rmu				Tavringer Romani
5585	rmv				Romanova
5586	rmw				Welsh Romani
5587	rmx				Romam
5588	rmy				Vlax Romani
5589	rmz				Marma
5590	rnd				Ruund
5591	rng				Ronga
5592	rnl				Ranglong
5593	rnn				Roon
5594	rnp				Rongpo
5595	rnr				Nari Nari
5596	rnw				Rungwa
5597	rob				Tae'
5598	roc				Cacgia Roglai
5599	rod				Rogo
5600	roe				Ronji
5601	rof				Rombo
5602	rog				Northern Roglai
5603	roh	roh	roh	rm	Romansh
5604	rol				Romblomanon
5605	rom	rom	rom		Romany
5606	ron	rum	ron	ro	Romanian
5607	roo				Rotokas
5608	rop				Kriol
5609	ror				Rongga
5610	rou				Runga
5611	row				Dela-Oenale
5612	rpn				Repanbitip
5613	rpt				Rapting
5614	rri				Ririo
5615	rro				Waima
5616	rrt				Arritinngithigh
5617	rsb				Romano-Serbian
5618	rsl				Russian Sign Language
5619	rsm				Miriwoong Sign Language
5620	rtc				Rungtu Chin
5621	rth				Ratahan
5622	rtm				Rotuman
5623	rts				Yurats
5624	rtw				Rathawi
5625	rub				Gungu
5626	ruc				Ruuli
5627	rue				Rusyn
5628	ruf				Luguru
5629	rug				Roviana
5630	ruh				Ruga
5631	rui				Rufiji
5632	ruk				Che
5633	run	run	run	rn	Rundi
5634	ruo				Istro Romanian
5635	rup	rup	rup		Macedo-Romanian
5636	ruq				Megleno Romanian
5637	rus	rus	rus	ru	Russian
5638	rut				Rutul
5639	ruu				Lanas Lobu
5640	ruy				Mala (Nigeria)
5641	ruz				Ruma
5642	rwa				Rawo
5643	rwk				Rwa
5644	rwm				Amba (Uganda)
5645	rwo				Rawa
5646	rwr				Marwari (India)
5647	rxd				Ngardi
5648	rxw				Karuwali
5649	ryn				Northern Amami-Oshima
5650	rys				Yaeyama
5651	ryu				Central Okinawan
5652	rzh				Rāziḥī
5653	saa				Saba
5654	sab				Buglere
5655	sac				Meskwaki
5656	sad	sad	sad		Sandawe
5657	sae				Sabanê
5658	saf				Safaliba
5659	sag	sag	sag	sg	Sango
5660	sah	sah	sah		Yakut
5661	saj				Sahu
5662	sak				Sake
5663	sam	sam	sam		Samaritan Aramaic
5664	san	san	san	sa	Sanskrit
5665	sao				Sause
5666	saq				Samburu
5667	sar				Saraveca
5668	sas	sas	sas		Sasak
5669	sat	sat	sat		Santali
5670	sau				Saleman
5671	sav				Saafi-Saafi
5672	saw				Sawi
5673	sax				Sa
5674	say				Saya
5675	saz				Saurashtra
5676	sba				Ngambay
5677	sbb				Simbo
5678	sbc				Kele (Papua New Guinea)
5679	sbd				Southern Samo
5680	sbe				Saliba
5681	sbf				Chabu
5682	sbg				Seget
5683	sbh				Sori-Harengan
5684	sbi				Seti
5685	sbj				Surbakhal
5686	sbk				Safwa
5687	sbl				Botolan Sambal
5688	sbm				Sagala
5689	sbn				Sindhi Bhil
5690	sbo				Sabüm
5691	sbp				Sangu (Tanzania)
5692	sbq				Sileibi
5693	sbr				Sembakung Murut
5694	sbs				Subiya
5695	sbt				Kimki
5696	sbu				Stod Bhoti
5697	sbv				Sabine
5698	sbw				Simba
5699	sbx				Seberuang
5700	sby				Soli
5701	sbz				Sara Kaba
5702	scb				Chut
5703	sce				Dongxiang
5704	scf				San Miguel Creole French
5705	scg				Sanggau
5706	sch				Sakachep
5707	sci				Sri Lankan Creole Malay
5708	sck				Sadri
5709	scl				Shina
5710	scn	scn	scn		Sicilian
5711	sco	sco	sco		Scots
5712	scp				Hyolmo
5713	scq				Sa'och
5714	scs				North Slavey
5715	sct				Southern Katang
5716	scu				Shumcho
5717	scv				Sheni
5718	scw				Sha
5719	scx				Sicel
5720	sda				Toraja-Sa'dan
5721	sdb				Shabak
5722	sdc				Sassarese Sardinian
5723	sde				Surubu
5724	sdf				Sarli
5725	sdg				Savi
5726	sdh				Southern Kurdish
5727	sdj				Suundi
5728	sdk				Sos Kundi
5729	sdl				Saudi Arabian Sign Language
5730	sdn				Gallurese Sardinian
5731	sdo				Bukar-Sadung Bidayuh
5732	sdp				Sherdukpen
5733	sdq				Semandang
5734	sdr				Oraon Sadri
5735	sds				Sened
5736	sdt				Shuadit
5737	sdu				Sarudu
5738	sdx				Sibu Melanau
5739	sdz				Sallands
5740	sea				Semai
5741	seb				Shempire Senoufo
5742	sec				Sechelt
5743	sed				Sedang
5744	see				Seneca
5745	sef				Cebaara Senoufo
5746	seg				Segeju
5747	seh				Sena
5748	sei				Seri
5749	sej				Sene
5750	sek				Sekani
5751	sel	sel	sel		Selkup
5752	sen				Nanerigé Sénoufo
5753	seo				Suarmin
5754	sep				Sìcìté Sénoufo
5755	seq				Senara Sénoufo
5756	ser				Serrano
5757	ses				Koyraboro Senni Songhai
5758	set				Sentani
5759	seu				Serui-Laut
5760	sev				Nyarafolo Senoufo
5761	sew				Sewa Bay
5762	sey				Secoya
5763	sez				Senthang Chin
5764	sfb				Langue des signes de Belgique Francophone
5765	sfe				Eastern Subanen
5766	sfm				Small Flowery Miao
5767	sfs				South African Sign Language
5768	sfw				Sehwi
5769	sga	sga	sga		Old Irish (to 900)
5770	sgb				Mag-antsi Ayta
5771	sgc				Kipsigis
5772	sgd				Surigaonon
5773	sge				Segai
5774	sgg				Swiss-German Sign Language
5775	sgh				Shughni
5776	sgi				Suga
5777	sgj				Surgujia
5778	sgk				Sangkong
5779	sgm				Singa
5780	sgp				Singpho
5781	sgr				Sangisari
5782	sgs				Samogitian
5783	sgt				Brokpake
5784	sgu				Salas
5785	sgw				Sebat Bet Gurage
5786	sgx				Sierra Leone Sign Language
5787	sgy				Sanglechi
5788	sgz				Sursurunga
5789	sha				Shall-Zwall
5790	shb				Ninam
5791	shc				Sonde
5792	shd				Kundal Shahi
5793	she				Sheko
5794	shg				Shua
5795	shh				Shoshoni
5796	shi				Tachelhit
5797	shj				Shatt
5798	shk				Shilluk
5799	shl				Shendu
5800	shm				Shahrudi
5801	shn	shn	shn		Shan
5802	sho				Shanga
5803	shp				Shipibo-Conibo
5804	shq				Sala
5805	shr				Shi
5806	shs				Shuswap
5807	sht				Shasta
5808	shu				Chadian Arabic
5809	shv				Shehri
5810	shw				Shwai
5811	shx				She
5812	shy				Tachawit
5813	shz				Syenara Senoufo
5814	sia				Akkala Sami
5815	sib				Sebop
5816	sid	sid	sid		Sidamo
5817	sie				Simaa
5818	sif				Siamou
5819	sig				Paasaal
5820	sih				Zire
5821	sii				Shom Peng
5822	sij				Numbami
5823	sik				Sikiana
5824	sil				Tumulung Sisaala
5825	sim				Mende (Papua New Guinea)
5826	sin	sin	sin	si	Sinhala
5827	sip				Sikkimese
5828	siq				Sonia
5829	sir				Siri
5830	sis				Siuslaw
5831	siu				Sinagen
5832	siv				Sumariup
5833	siw				Siwai
5834	six				Sumau
5835	siy				Sivandi
5836	siz				Siwi
5837	sja				Epena
5838	sjb				Sajau Basap
5839	sjd				Kildin Sami
5840	sje				Pite Sami
5841	sjg				Assangori
5842	sjk				Kemi Sami
5843	sjl				Sajalong
5844	sjm				Mapun
5845	sjn				Sindarin
5846	sjo				Xibe
5847	sjp				Surjapuri
